"content_review","sentiment_analysis","domain_name","label"
"I really like the directions, especially the bus routes, but the app crashes every two minutes for me. Its gotten to the point where Im desperately trying to screenshot the route before my app crashes. A fix would make this pretty good app awesome","Positive","Navigation","Dep,Usa"
"It's exactly the example that one small improvement can make a huge difference ","Positive","Navigation","Mis"
"I've always loved Google Maps, but I just deleted it.  One of the recent updates across their line, results in being logged into Google Voice, Google Maps, and the main Google app  by just logging into one of the three.  I prefer only to be logged into Google Voice, but now I have no choice but to be logged into everything with the same account.  Beyond not wanting to be logged into Google Maps at all, what if I wanted to be logged in via a second account  Not possible. ","Negative","Navigation","Usa"
"After years of great service, this app can no longer find my location AT ALL. Like, a mile or so off. Tried restarting, deleting app and redownloading. Nothing works. Will revise my review if it turns out to be user error. I doubt it, as it simply happened one day to the next when I opened the app.","Positive","Navigation","Per,Usa"
"Used to work beautifully for the daily commute fromto workhome because of realtime traffic. Now, however, when picking a destination it only shows recent searches and not saved locations like home or work. Its irritating and defeats the purpose of having stored locations. Yes, I do know the usual way home but the whole purpose of using google maps is to know the best route given the current traffic situation","Positive","Navigation","Usa"
"I got into an accident in August 2016. I called the law offices of Steven Elia and his team. They help through the process, answered all my questions and were they when I needed them They settled my case fairly with a great outcome ","Positive","Navigation","Mis"
"I would like to send Holli Attiq and her staff a special thanks for everything","Positive","Navigation","Mis"
"Xarah was so great to work with She helped me transition to my new iPhone smoothly and explained everything in detail so there wouldn't be any surprises later. She definitely made me feel at ease when it came to getting my new phone. Thank you Verizon in Oldsmar You guys are great. ","Positive","Navigation","Mis"
"Please add Start Driving feature to this app as Android has. It's very handy thank you Google. ","Positive","Navigation","Sup,Usa"
"I got to keep my car because they helped me out with a loan. I'm very grateful to them and I will surely recommend them to my friends and family. ","Positive","Navigation","Mis"
"I just found out about this app, and I really love it. If you are into turning your own family pictures into art, this is the app","Positive","Entertainment","Mis"
"I love using this app alone and in combination with others.","Positive","Entertainment","Mis"
"Use occasionally really like a few styles provided","Positive","Entertainment","Mis"
"Still... Every time I try to use the surf filter the app crashes.","Neutral","Entertainment","Dep"
"I must say that when I first downloaded the Prisma App I loved using it to edit my photos for something fun, however every single time I try to use the app now, IT CRASHES, constantly I have tried closing it, hard resets, deleting and re downloading the app as well and it STILL CRASHES  This app is doing nothing more than taking up memory on my phone right now.  The App crashes way too frequently to even consider it usable","Positive","Entertainment","Per"
"Used to be a great app. However, now processing takes too long and app constantly crashes making it useless.","Positive","Entertainment","Dep"
"Great filters that add cool effects to photos. Great algorithms cause the app knows what's in the foreground and what's in the background, even if there are similar colors.","Positive","Entertainment","Mis"
"App is amazing but it crashes way too much. If you can fix this it will be greatly Appreciated","Positive","Entertainment","Dep"
"Very cool when it doesn't crash. Really is crashing bad now. Unusable. Daily filter is screwing it up. You add a new and usually crap filter, mainly because it's gone if you finally think of a use for it the addition of the daily filter dominos a corruption in the rest of the filters making the device crash. I'll reboot for you for a while, losing major interest because of the inconvenience.","Negative","Entertainment","Dep"
"The filters themselves are great.  Processing time isn't too long.  However, it takes far too long to individually look at the results of multiple filters.  Problem is exacerbated by adding additional filters.Previews would be awesome or maybe letting the App process multiple photosfilters while plugged in overnight.","Positive","Entertainment","Per"
"My fastest install uninstall EVER  App crashed on my first attempt, I'm not wasting my time.","Positive","Entertainment","Dep"
